id_department,department_name,terrain_area,old_antenna,new_antenna_type
20,Meta,1930800,8,a
23,Putumayo,897400,22,d
21,Narino,1685800,0,c
20,Meta,1847000,13,b
27,Santander,31600,0,b
32,Vichada,1636400,0,c
6,Boyaca,275000,6,d
1,Amazonas,1431400,23,a
28,Sucre,778600,5,d
14,Cundinamarca,217400,18,e
10,Cauca,584600,23,a
14,Cundinamarca,1109400,5,a
19,Magdalena,1849800,27,a
21,Narino,158400,3,d
10,Cauca,879800,22,a
13,Cordoba,1482400,13,e
32,Vichada,377400,15,c
1,Amazonas,312200,24,e
27,Santander,804600,25,c
4,Atlantico,697800,5,c
3,Arauca,387600,22,b
31,Vaupes,956000,17,e
27,Santander,1284600,1,e
9,Casanare,443200,9,d
20,Meta,1373800,25,a
27,Santander,1757200,14,c
10,Cauca,1045800,14,a
2,Antioquia,256200,12,c
30,Valle del Cauca,524200,5,e
19,Magdalena,687600,15,b
26,San Andres y Providencia,474600,13,c
12,Choco,1909200,7,e
7,Caldas,1095800,24,e
18,La Guajira,1253200,4,c
22,Norte de Santander,849800,21,b
18,La Guajira,723600,8,c
5,Bolivar,1155400,17,e
4,Atlantico,137600,2,c
12,Choco,1525000,11,a
6,Boyaca,1099200,23,d
27,Santander,1922200,0,e
26,San Andres y Providencia,436600,1,d
7,Caldas,1123800,25,c
19,Magdalena,1732400,17,e
26,San Andres y Providencia,1188800,14,a
7,Caldas,922000,29,a
12,Choco,1349600,16,d
24,Quindio,221200,7,a
20,Meta,1930800,28,c
5,Bolivar,823800,6,b
21,Narino,1926600,26,c
2,Antioquia,130400,21,c
22,Norte de Santander,1650200,11,a
2,Antioquia,970400,23,b
26,San Andres y Providencia,1400400,23,c
6,Boyaca,1128200,14,d
24,Quindio,96400,16,a
17,Huila,1653800,11,e
10,Cauca,1092400,17,e
4,Atlantico,160600,15,d
31,Vaupes,577000,29,a
16,Guaviare,15400,8,d
16,Guaviare,423200,23,a
12,Choco,180800,25,d
13,Cordoba,1824800,3,c
9,Casanare,529000,25,b
12,Choco,977200,5,b
6,Boyaca,41000,13,c
16,Guaviare,1920000,1,a
16,Guaviare,376200,6,b
4,Atlantico,1778000,24,a
3,Arauca,531600,2,c
5,Bolivar,644800,30,d
1,Amazonas,1828200,0,e
6,Boyaca,1014600,8,d
4,Atlantico,1794000,24,c
26,San Andres y Providencia,557000,26,e
13,Cordoba,64000,8,b
8,Caqueta,901200,6,b
32,Vichada,1756600,23,d
31,Vaupes,221200,21,a
25,Risaralda,860600,7,b
29,Tolima,455400,28,b
16,Guaviare,1942400,10,c
17,Huila,1367000,3,b
23,Putumayo,811400,22,d
17,Huila,1226200,2,d
14,Cundinamarca,99600,27,c
7,Caldas,682400,8,b
7,Caldas,1397800,6,b
19,Magdalena,1561600,0,a
18,La Guajira,228400,28,a
19,Magdalena,1467000,14,b
27,Santander,1983200,10,d
16,Guaviare,1229200,19,e
26,San Andres y Providencia,148000,8,e
5,Bolivar,1940800,0,e
8,Caqueta,1013200,0,e
1,Amazonas,633000,25,b
16,Guaviare,19600,13,c
31,Vaupes,1300600,8,c
10,Cauca,75000,10,c
12,Choco,1630200,5,d
15,Guainia,922200,24,c
30,Valle del Cauca,1897200,2,a
11,Cesar,1716600,15,c
8,Caqueta,537800,26,d
11,Cesar,1168600,1,d
9,Casanare,133800,17,d
31,Vaupes,885200,17,d
22,Norte de Santander,1757000,17,d
28,Sucre,1179000,29,d
9,Casanare,1120800,18,d
6,Boyaca,1566800,6,d
21,Narino,1049800,28,e
3,Arauca,1660600,4,b
20,Meta,1756600,7,a
30,Valle del Cauca,761200,0,d
13,Cordoba,555000,28,b
10,Cauca,1936200,12,b
13,Cordoba,699200,4,e
11,Cesar,767200,24,a
25,Risaralda,1624200,5,b
20,Meta,425600,28,b
2,Antioquia,1234800,19,e
8,Caqueta,1356400,11,a
20,Meta,1078000,20,e
2,Antioquia,1600800,28,b
3,Arauca,189000,25,d
15,Guainia,896600,15,d
25,Risaralda,802400,23,d
6,Boyaca,124800,13,d
16,Guaviare,1952200,16,a
11,Cesar,1004600,9,a
9,Casanare,62200,11,e
29,Tolima,1242400,25,b
19,Magdalena,690600,23,c
15,Guainia,540200,25,e
2,Antioquia,1053000,11,a
25,Risaralda,746400,16,d
28,Sucre,1622200,30,e
1,Amazonas,260000,12,c
16,Guaviare,854800,11,a
22,Norte de Santander,1714000,22,b
16,Guaviare,688800,19,e
25,Risaralda,486400,14,a
1,Amazonas,1002800,17,b
11,Cesar,310600,14,a
31,Vaupes,1180800,12,b
29,Tolima,150600,1,b
6,Boyaca,689400,18,c
9,Casanare,618000,22,a
24,Quindio,858800,16,a
10,Cauca,413400,15,a
25,Risaralda,587200,4,a
4,Atlantico,1346800,13,c
9,Casanare,815200,7,a
31,Vaupes,1863000,2,d
20,Meta,1529600,18,c
31,Vaupes,1901200,19,d
14,Cundinamarca,1612800,11,d
29,Tolima,600400,19,d
18,La Guajira,744600,26,a
19,Magdalena,1763800,26,a
4,Atlantico,570600,18,a
10,Cauca,595200,28,c
31,Vaupes,1904400,23,b
15,Guainia,564200,30,c
23,Putumayo,1861200,4,a
12,Choco,1409200,13,a
11,Cesar,134200,3,b
28,Sucre,333000,24,d
12,Choco,1270400,26,c
7,Caldas,684400,2,c
31,Vaupes,803200,4,e
11,Cesar,820200,12,a
8,Caqueta,1121400,22,b
30,Valle del Cauca,770000,12,e
31,Vaupes,1662800,21,c
19,Magdalena,1574600,13,a
1,Amazonas,1882600,20,a
20,Meta,1351200,24,b
11,Cesar,1520800,28,d
18,La Guajira,865600,29,d
4,Atlantico,1255000,6,d
17,Huila,705200,9,b
8,Caqueta,615800,29,c
28,Sucre,1389200,6,b
2,Antioquia,1442800,13,a
32,Vichada,491000,27,d
31,Vaupes,1982800,27,e
3,Arauca,1121400,23,b
27,Santander,1233800,10,c
26,San Andres y Providencia,1058200,5,d
7,Caldas,1328200,20,d
9,Casanare,1785800,8,d
14,Cundinamarca,983600,30,a
11,Cesar,1597000,13,e
25,Risaralda,1581800,17,e
29,Tolima,863400,26,e
23,Putumayo,542800,30,d
21,Narino,876200,14,c
31,Vaupes,884200,14,d
3,Arauca,53400,13,b
22,Norte de Santander,1028600,3,b
15,Guainia,745000,5,e
18,La Guajira,782200,9,d
10,Cauca,1496200,30,b
5,Bolivar,1245600,25,e
4,Atlantico,130200,27,e
12,Choco,1936400,17,e
25,Risaralda,1624600,6,e
14,Cundinamarca,42800,2,a
26,San Andres y Providencia,408600,6,a
23,Putumayo,473600,5,a
6,Boyaca,16600,13,e
19,Magdalena,465600,10,b
20,Meta,1627800,22,b
29,Tolima,1485400,10,b
7,Caldas,239000,26,e
12,Choco,880800,3,b
4,Atlantico,1661600,24,a
30,Valle del Cauca,580800,0,e
20,Meta,32000,17,d
32,Vichada,582000,18,a
31,Vaupes,1178200,29,d
32,Vichada,1828600,10,d
22,Norte de Santander,140000,21,e
4,Atlantico,1672800,24,d
32,Vichada,228200,7,e
6,Boyaca,1616600,0,e
11,Cesar,541000,26,a
15,Guainia,717800,5,b
8,Caqueta,410600,29,d
1,Amazonas,196400,23,b
5,Bolivar,350400,23,e
25,Risaralda,159000,12,b
6,Boyaca,843600,25,c
5,Bolivar,183800,6,c
30,Valle del Cauca,1264200,28,c
25,Risaralda,1940400,21,d
30,Valle del Cauca,403200,30,a
17,Huila,934000,30,e
16,Guaviare,1482800,30,d
13,Cordoba,1777800,29,b
25,Risaralda,1892600,4,b
27,Santander,1447800,1,a
9,Casanare,594400,8,d
7,Caldas,165400,6,d
10,Cauca,320000,15,d
32,Vichada,1744200,14,a
29,Tolima,129000,23,d
27,Santander,27000,6,b
8,Caqueta,452800,20,a
15,Guainia,1748800,3,d
23,Putumayo,644400,2,e
6,Boyaca,1038800,2,c
23,Putumayo,1268800,9,d
27,Santander,537800,25,b
23,Putumayo,265400,11,c
17,Huila,1154600,23,b
22,Norte de Santander,1592800,19,c
13,Cordoba,661800,25,c
21,Narino,476400,2,e
21,Narino,56000,20,d
3,Arauca,1939400,29,e
8,Caqueta,699200,16,b
11,Cesar,166000,1,a
22,Norte de Santander,387000,16,b
13,Cordoba,348200,2,b
10,Cauca,820200,17,c
15,Guainia,1130000,11,c
30,Valle del Cauca,244000,1,a
27,Santander,1851800,3,a
5,Bolivar,1230600,26,d
17,Huila,1709600,3,e
27,Santander,748000,19,c
21,Narino,926000,6,c
23,Putumayo,622800,1,a
21,Narino,90800,19,d
25,Risaralda,189400,28,d
17,Huila,1101600,9,a
23,Putumayo,1372000,15,a
26,San Andres y Providencia,1352600,17,a
16,Guaviare,410000,24,e
9,Casanare,1730000,23,d
18,La Guajira,1926200,7,c
12,Choco,1692200,12,d
21,Narino,1674000,6,d
28,Sucre,221800,21,a
2,Antioquia,701400,3,e
13,Cordoba,1310400,8,d
14,Cundinamarca,1246200,21,b
21,Narino,134600,2,e
6,Boyaca,1375200,10,d
30,Valle del Cauca,522600,4,e
28,Sucre,1944000,16,b
15,Guainia,962400,28,c
11,Cesar,1998200,4,c
10,Cauca,1531200,9,a
13,Cordoba,1840800,17,c
7,Caldas,523000,27,d
22,Norte de Santander,697800,13,d
9,Casanare,851600,29,a
3,Arauca,814000,0,a
13,Cordoba,730200,7,c
21,Narino,1581400,27,c
26,San Andres y Providencia,1570400,6,b
16,Guaviare,937600,14,b
5,Bolivar,1899800,22,a
6,Boyaca,1640400,26,d
16,Guaviare,55400,15,a
12,Choco,678600,5,d
20,Meta,782600,21,b
25,Risaralda,1664800,21,a
10,Cauca,539400,22,d
17,Huila,634200,15,b
20,Meta,846400,22,b
25,Risaralda,1843200,5,e
7,Caldas,529400,26,e
15,Guainia,1157800,13,c
20,Meta,1128000,24,d
29,Tolima,1882000,20,a
6,Boyaca,43400,12,b
12,Choco,1479800,27,d
12,Choco,940000,6,b
12,Choco,1276000,20,a
27,Santander,1281400,13,b
6,Boyaca,687400,17,b
6,Boyaca,1850600,11,d
27,Santander,206000,6,b
15,Guainia,293000,23,a
25,Risaralda,1276000,7,a
21,Narino,1604000,14,c
3,Arauca,226200,26,d
8,Caqueta,805200,24,a
15,Guainia,1010200,16,a
28,Sucre,358600,25,c
20,Meta,1253000,20,d
5,Bolivar,1953000,4,a
16,Guaviare,1757400,15,a
30,Valle del Cauca,1653800,20,e
16,Guaviare,810200,14,b
2,Antioquia,1894000,27,b
7,Caldas,1862600,29,c
16,Guaviare,904400,13,c
32,Vichada,1730400,26,a
20,Meta,1678400,25,e
27,Santander,1616600,6,c
19,Magdalena,384200,25,b
19,Magdalena,1468200,29,a
2,Antioquia,369400,11,d
9,Casanare,157000,12,d
5,Bolivar,1927000,28,c
16,Guaviare,964800,28,a
25,Risaralda,1970800,20,b
1,Amazonas,990800,26,a
26,San Andres y Providencia,1392400,30,d
3,Arauca,121400,25,a
19,Magdalena,1633200,3,e
26,San Andres y Providencia,661200,18,c
24,Quindio,1279200,10,a
15,Guainia,330800,0,d
20,Meta,1490200,22,b
30,Valle del Cauca,1526000,19,b
17,Huila,1230000,18,d
19,Magdalena,1368200,11,e
10,Cauca,1055200,15,b
9,Casanare,614200,8,c
16,Guaviare,1466800,18,a
20,Meta,1421000,10,a
10,Cauca,1497200,30,d
10,Cauca,83000,29,a
6,Boyaca,1803000,20,c
9,Casanare,1985400,15,d
12,Choco,765800,2,c
5,Bolivar,91200,4,c
1,Amazonas,1221000,5,a
16,Guaviare,1402600,26,c
5,Bolivar,1607600,23,b
16,Guaviare,1702200,26,e
1,Amazonas,1613600,2,a
23,Putumayo,1782600,30,a
28,Sucre,137000,20,d
21,Narino,610800,30,d
4,Atlantico,619400,20,a
11,Cesar,722200,30,b
21,Narino,1847600,13,a
13,Cordoba,102600,5,c
28,Sucre,899200,5,a
9,Casanare,32200,27,c
26,San Andres y Providencia,1297800,23,b
30,Valle del Cauca,771800,7,b
11,Cesar,1590200,3,c
14,Cundinamarca,220400,2,e
21,Narino,62200,10,d
20,Meta,741800,4,e
26,San Andres y Providencia,349200,19,b
7,Caldas,1176200,16,c
13,Cordoba,1761200,4,c
30,Valle del Cauca,624400,16,b
25,Risaralda,554200,19,e
21,Narino,191000,16,a
5,Bolivar,1305600,3,c
4,Atlantico,777400,4,d
6,Boyaca,1728400,20,a
4,Atlantico,149000,6,e
5,Bolivar,62200,21,c
17,Huila,924800,28,a
2,Antioquia,1938600,2,c
4,Atlantico,935200,27,a
13,Cordoba,1932800,20,e
30,Valle del Cauca,992800,2,e
32,Vichada,1869800,19,b
14,Cundinamarca,289600,6,c
17,Huila,1042600,2,e
22,Norte de Santander,703000,2,d
21,Narino,1703000,13,d
16,Guaviare,8000,14,d
20,Meta,1545000,25,d
30,Valle del Cauca,3200,16,c
29,Tolima,1174600,2,a
12,Choco,368200,9,c
23,Putumayo,484400,29,d
19,Magdalena,1025800,6,c
17,Huila,1541200,2,a
3,Arauca,1094800,0,b
14,Cundinamarca,618200,7,d
14,Cundinamarca,1637400,0,b
20,Meta,897200,8,a
11,Cesar,1778400,8,e
19,Magdalena,1310600,15,a
17,Huila,352000,13,d
30,Valle del Cauca,1940200,1,c
30,Valle del Cauca,613800,25,d
18,La Guajira,935200,6,d
30,Valle del Cauca,773000,20,c
30,Valle del Cauca,1454000,4,a
11,Cesar,1872600,9,b
3,Arauca,1232600,23,b
14,Cundinamarca,1936600,20,d
5,Bolivar,33800,21,a
26,San Andres y Providencia,922600,17,e
22,Norte de Santander,811200,1,c
29,Tolima,922200,2,a
32,Vichada,284200,25,e
29,Tolima,382800,3,d
1,Amazonas,1272400,28,a
10,Cauca,527600,1,d
19,Magdalena,1089600,21,a
13,Cordoba,230000,5,c
8,Caqueta,369800,15,b
15,Guainia,619000,17,d
4,Atlantico,1201600,0,c
11,Cesar,132400,9,e
11,Cesar,1333600,10,b
2,Antioquia,1417800,7,e
19,Magdalena,445600,23,c
7,Caldas,1425000,8,d
30,Valle del Cauca,1156400,8,e
30,Valle del Cauca,1630800,23,e
7,Caldas,707400,18,e
9,Casanare,1599200,30,d
12,Choco,110600,20,b
11,Cesar,1228200,23,b
7,Caldas,285600,4,b
11,Cesar,438400,18,d
26,San Andres y Providencia,1050600,9,d
25,Risaralda,1896400,18,e
7,Caldas,684000,0,a
12,Choco,1840000,4,e
23,Putumayo,375000,17,a
16,Guaviare,1796200,7,d
13,Cordoba,604000,19,b
13,Cordoba,1876600,8,b
19,Magdalena,97800,17,d
27,Santander,1447600,7,d
32,Vichada,1790200,13,a
27,Santander,11000,0,a
29,Tolima,547800,14,e
20,Meta,348400,13,c
5,Bolivar,748000,25,c
15,Guainia,459600,3,b
20,Meta,1705800,26,c
5,Bolivar,152000,6,a
19,Magdalena,366400,7,d
3,Arauca,1009200,24,d
4,Atlantico,1528800,20,c
17,Huila,1426200,8,a
17,Huila,294800,14,a
23,Putumayo,1780600,10,d
25,Risaralda,117200,13,b
16,Guaviare,1025200,3,e
12,Choco,400800,10,d
31,Vaupes,187400,0,c
6,Boyaca,1182200,27,b
21,Narino,1685400,0,e
16,Guaviare,897000,14,e
10,Cauca,906000,0,a
26,San Andres y Providencia,1920200,2,c
16,Guaviare,1790000,14,a
26,San Andres y Providencia,854800,21,a
8,Caqueta,49200,21,e
26,San Andres y Providencia,1290800,14,b
7,Caldas,1597600,2,a
18,La Guajira,1394800,2,b
23,Putumayo,1200,1,b
18,La Guajira,1334600,0,a
16,Guaviare,554400,1,e
3,Arauca,1853800,12,c
7,Caldas,1564400,6,e
8,Caqueta,200000,15,e
16,Guaviare,898000,3,d
10,Cauca,295400,27,a
5,Bolivar,457400,28,c
30,Valle del Cauca,1522000,9,b
26,San Andres y Providencia,81600,12,a
18,La Guajira,222800,26,b
12,Choco,1332200,7,e
24,Quindio,459400,14,e
16,Guaviare,996400,15,c
24,Quindio,1183000,0,e
21,Narino,967200,16,e
1,Amazonas,939000,4,b
23,Putumayo,904800,4,d
3,Arauca,1856000,6,e
32,Vichada,524600,26,c
32,Vichada,1478800,19,b
13,Cordoba,1622800,8,e
7,Caldas,496000,6,d
2,Antioquia,1991200,6,d
19,Magdalena,1208400,15,b
26,San Andres y Providencia,1646200,26,e
30,Valle del Cauca,1197400,5,a
21,Narino,374400,27,e
19,Magdalena,518200,22,a
14,Cundinamarca,23600,14,e
17,Huila,582800,13,d
13,Cordoba,1224400,0,a
15,Guainia,1233000,1,a
30,Valle del Cauca,935600,8,e
19,Magdalena,911600,8,a
5,Bolivar,1619400,23,a
22,Norte de Santander,587600,8,d
29,Tolima,885400,8,a
21,Narino,1640600,18,b
24,Quindio,570800,29,e
15,Guainia,142400,24,e
30,Valle del Cauca,1426600,27,e
19,Magdalena,666600,10,e
3,Arauca,481600,3,e
32,Vichada,1821200,20,c
2,Antioquia,1036200,5,e
5,Bolivar,1769800,18,a
9,Casanare,1316200,10,b
3,Arauca,896400,25,b
24,Quindio,92800,19,b
32,Vichada,92000,9,a
30,Valle del Cauca,1879000,29,b
15,Guainia,615800,22,e
4,Atlantico,401000,26,e
16,Guaviare,1346000,27,c
1,Amazonas,1272800,7,b
8,Caqueta,1059000,5,e
24,Quindio,572800,10,e
30,Valle del Cauca,795000,29,a
20,Meta,176400,6,d
25,Risaralda,372800,18,a
26,San Andres y Providencia,84800,0,e
7,Caldas,1103400,11,a
15,Guainia,563600,30,e
2,Antioquia,1996000,29,e
31,Vaupes,546400,11,c
21,Narino,391200,26,d
10,Cauca,1951200,3,a
11,Cesar,1415000,26,b
31,Vaupes,1325000,3,e
9,Casanare,1354600,5,a
16,Guaviare,110800,17,e
10,Cauca,701000,29,e
29,Tolima,1379600,16,e
9,Casanare,643200,12,e
6,Boyaca,1815200,11,e
15,Guainia,1564600,22,c
12,Choco,977800,2,a
2,Antioquia,1927000,12,a
11,Cesar,913400,23,b
5,Bolivar,692800,6,c
26,San Andres y Providencia,794400,25,d
8,Caqueta,763200,4,e
18,La Guajira,231000,3,a
8,Caqueta,1715800,9,d
4,Atlantico,966600,4,c
5,Bolivar,1761600,30,b
9,Casanare,1469200,3,d
20,Meta,351600,7,b
31,Vaupes,801800,24,d
17,Huila,598000,2,c
22,Norte de Santander,1881000,7,b
29,Tolima,1527400,29,d
6,Boyaca,1134000,27,e
3,Arauca,1808800,23,d
4,Atlantico,1332200,9,c
18,La Guajira,1418000,19,b
31,Vaupes,288400,15,b
3,Arauca,1490800,11,d
14,Cundinamarca,601600,16,b
22,Norte de Santander,126800,10,d
15,Guainia,1042800,22,a
24,Quindio,1343400,3,e
3,Arauca,454400,29,d
6,Boyaca,1387800,19,c
26,San Andres y Providencia,1692600,19,d
24,Quindio,1483200,13,c
10,Cauca,1672000,15,b
23,Putumayo,1759400,2,d
20,Meta,1037800,2,e
25,Risaralda,1631400,16,c
24,Quindio,426600,23,e
7,Caldas,1054400,26,d
10,Cauca,351200,21,c
7,Caldas,213200,2,d
14,Cundinamarca,1383400,21,e
28,Sucre,1597600,11,e
4,Atlantico,22600,8,c
14,Cundinamarca,372000,10,d
4,Atlantico,1456200,5,c
22,Norte de Santander,759800,7,c
29,Tolima,1971200,6,d
10,Cauca,762600,12,e
5,Bolivar,168800,18,d
10,Cauca,595800,15,e
9,Casanare,276800,24,c
4,Atlantico,812600,22,a
9,Casanare,982600,28,d
22,Norte de Santander,1272400,13,b
17,Huila,1331600,21,c
11,Cesar,282000,19,c
14,Cundinamarca,1727200,6,d
21,Narino,1706200,11,d
4,Atlantico,336400,17,d
29,Tolima,1831200,13,c
12,Choco,1730800,1,d
32,Vichada,7000,29,c
25,Risaralda,669400,9,b
8,Caqueta,1813000,11,e
1,Amazonas,1491000,25,d
17,Huila,986200,24,d
14,Cundinamarca,1961800,12,a
20,Meta,691800,6,e
17,Huila,355600,3,e
28,Sucre,224600,4,b
10,Cauca,684600,14,e
27,Santander,365200,25,c
25,Risaralda,1260600,8,d
13,Cordoba,194000,22,a
7,Caldas,341200,21,e
25,Risaralda,1063600,2,b
1,Amazonas,967000,20,a
21,Narino,1268200,19,e
30,Valle del Cauca,1617800,16,e
27,Santander,1999000,26,a
14,Cundinamarca,199000,15,b
5,Bolivar,1557000,22,c
26,San Andres y Providencia,432800,25,e
22,Norte de Santander,1046400,9,b
23,Putumayo,1788600,7,b
28,Sucre,725400,1,c
19,Magdalena,1252800,16,b
30,Valle del Cauca,491400,30,a
23,Putumayo,1228000,17,d
25,Risaralda,1402400,11,b
12,Choco,159400,3,c
23,Putumayo,1309400,17,c
20,Meta,1757000,15,d
1,Amazonas,498200,20,e
9,Casanare,456400,7,e
25,Risaralda,372600,29,b
31,Vaupes,204600,0,d
5,Bolivar,603600,26,d
19,Magdalena,1344800,10,d
10,Cauca,1845600,1,a
24,Quindio,1651400,23,c
19,Magdalena,1979800,28,c
17,Huila,216600,22,c
16,Guaviare,1064000,4,b
27,Santander,340200,6,c
7,Caldas,1822400,9,d
21,Narino,338600,15,c
4,Atlantico,1030600,4,e
26,San Andres y Providencia,1112600,16,a
17,Huila,51200,10,c
15,Guainia,542000,4,e
18,La Guajira,1133000,16,a
20,Meta,1513200,10,d
29,Tolima,1829000,10,a
12,Choco,1181800,28,e
30,Valle del Cauca,1657200,30,d
9,Casanare,1162400,22,c
5,Bolivar,407400,26,c
4,Atlantico,790600,13,b
23,Putumayo,952600,7,b
27,Santander,1671400,12,a
27,Santander,493400,13,c
16,Guaviare,1837400,21,b
14,Cundinamarca,1415000,30,b
19,Magdalena,75000,5,d
8,Caqueta,307000,30,b
29,Tolima,399600,26,d
21,Narino,1216200,15,b
13,Cordoba,142800,30,c
13,Cordoba,804600,25,e
32,Vichada,1459000,16,b
3,Arauca,1740000,13,d
3,Arauca,1308200,10,a
9,Casanare,1403600,5,b
15,Guainia,818000,9,c
24,Quindio,1884000,12,c
2,Antioquia,766400,23,e
21,Narino,330800,3,e
6,Boyaca,1015200,11,e
22,Norte de Santander,434000,9,b
7,Caldas,77200,9,e
28,Sucre,1903600,7,e
8,Caqueta,1076200,15,e
22,Norte de Santander,1657000,18,a
28,Sucre,959000,7,c
12,Choco,373600,25,e
2,Antioquia,1091200,7,a
22,Norte de Santander,1103400,20,a
24,Quindio,1907400,4,b
4,Atlantico,973600,11,a
27,Santander,1740200,0,d
25,Risaralda,883200,6,d
31,Vaupes,585600,5,c
18,La Guajira,1074200,0,c
32,Vichada,733800,27,c
1,Amazonas,1176800,19,c
11,Cesar,64600,9,b
25,Risaralda,51600,4,b
26,San Andres y Providencia,1226200,19,c
6,Boyaca,1972000,20,c
13,Cordoba,685800,2,e
22,Norte de Santander,1166600,14,e
6,Boyaca,595800,3,e
11,Cesar,295600,29,d
7,Caldas,369800,0,a
4,Atlantico,1086200,21,c
6,Boyaca,925600,5,c
12,Choco,79800,2,c
14,Cundinamarca,384800,8,c
5,Bolivar,375800,9,d
29,Tolima,1958600,11,a
26,San Andres y Providencia,1550800,29,b
12,Choco,476000,27,b
6,Boyaca,14600,2,b
11,Cesar,1210600,8,e
24,Quindio,1303800,25,c
29,Tolima,1082600,23,b
23,Putumayo,240000,6,e
2,Antioquia,925600,29,e
9,Casanare,1618200,12,c
14,Cundinamarca,1746000,30,b
30,Valle del Cauca,152400,13,e
18,La Guajira,53800,8,d
32,Vichada,849200,9,b
11,Cesar,1485400,15,e
18,La Guajira,1786000,26,c
29,Tolima,448000,22,c
10,Cauca,771000,26,b
16,Guaviare,1118000,16,c
31,Vaupes,1877200,7,e
30,Valle del Cauca,1224400,24,b
19,Magdalena,92800,21,b
14,Cundinamarca,1663600,15,a
11,Cesar,1991200,28,c
7,Caldas,1838200,27,b
7,Caldas,1888000,30,b
7,Caldas,944800,26,a
32,Vichada,1487400,24,e
10,Cauca,418000,3,c
32,Vichada,1269200,30,b
26,San Andres y Providencia,357200,1,c
19,Magdalena,406600,19,e
5,Bolivar,1240400,11,d
23,Putumayo,836800,30,c
19,Magdalena,74200,7,a
32,Vichada,1766800,12,e
19,Magdalena,1228000,13,d
12,Choco,105200,28,d
29,Tolima,85600,4,e
9,Casanare,557600,28,c
19,Magdalena,1688400,16,d
13,Cordoba,601000,29,d
1,Amazonas,439200,11,b
4,Atlantico,248600,8,e
30,Valle del Cauca,1559600,1,c
24,Quindio,713000,19,b
18,La Guajira,806800,20,b
19,Magdalena,527200,25,a
31,Vaupes,1946400,10,c
29,Tolima,1496600,18,e
2,Antioquia,1156600,9,c
31,Vaupes,62200,23,e
4,Atlantico,1236200,25,b
9,Casanare,297800,21,c
19,Magdalena,5400,22,d
20,Meta,342600,21,d
14,Cundinamarca,1482600,28,a
15,Guainia,1097600,27,a
3,Arauca,1598600,5,e
30,Valle del Cauca,1996800,22,d
2,Antioquia,662600,3,d
28,Sucre,338200,9,e
20,Meta,983400,21,b
19,Magdalena,48600,12,a
10,Cauca,820000,29,c
23,Putumayo,1176800,14,b
15,Guainia,888200,12,c
25,Risaralda,1466800,7,e
16,Guaviare,1486600,4,d
26,San Andres y Providencia,67600,19,a
25,Risaralda,639000,30,b
11,Cesar,1799200,28,e
11,Cesar,621600,20,d
2,Antioquia,428800,12,a
14,Cundinamarca,1370800,28,b
18,La Guajira,323400,16,e
30,Valle del Cauca,958800,26,d
21,Narino,278000,5,a
15,Guainia,1588000,5,e
26,San Andres y Providencia,1483800,18,b
20,Meta,1661400,4,e
8,Caqueta,926800,3,b
23,Putumayo,1633800,10,c
1,Amazonas,734600,4,b
30,Valle del Cauca,33800,22,c
21,Narino,502800,25,e
14,Cundinamarca,230800,22,a
24,Quindio,1457600,12,c
28,Sucre,1273600,12,a
11,Cesar,404200,12,d
7,Caldas,1165400,19,a
13,Cordoba,1875800,14,d
15,Guainia,190400,20,a
7,Caldas,1487400,24,d
4,Atlantico,1044600,29,a
24,Quindio,996000,1,d
22,Norte de Santander,1570800,21,e
5,Bolivar,354200,2,d
11,Cesar,459800,19,a
18,La Guajira,608200,15,b
2,Antioquia,1086200,29,a
3,Arauca,374800,13,e
31,Vaupes,1961400,20,c
23,Putumayo,915800,22,c
19,Magdalena,1207200,12,a
24,Quindio,477800,12,b
31,Vaupes,1563400,27,d
29,Tolima,107800,26,c
5,Bolivar,1155200,6,d
28,Sucre,1856800,2,a
3,Arauca,1481000,20,a
16,Guaviare,854800,5,a
7,Caldas,1282400,29,b
22,Norte de Santander,683600,0,d
22,Norte de Santander,1511600,9,d
11,Cesar,1119200,27,e
26,San Andres y Providencia,888200,21,e
26,San Andres y Providencia,912600,17,b
29,Tolima,1744600,19,d
31,Vaupes,1463600,4,c
7,Caldas,812600,27,e
7,Caldas,1134200,13,d
22,Norte de Santander,1276000,11,e
5,Bolivar,822600,11,e
32,Vichada,139800,2,e
22,Norte de Santander,287400,29,e
5,Bolivar,972800,27,e
9,Casanare,27000,22,d
24,Quindio,1443800,22,a
24,Quindio,1518000,21,e
5,Bolivar,797400,13,c
17,Huila,222600,6,c
17,Huila,1031800,23,e
29,Tolima,1476400,27,b
26,San Andres y Providencia,1259600,2,c
10,Cauca,7200,16,e
2,Antioquia,1791800,20,d
29,Tolima,609600,22,b
7,Caldas,1823600,19,a
1,Amazonas,175200,29,b
24,Quindio,1946800,5,c
6,Boyaca,1275800,6,c
3,Arauca,1915200,2,d
4,Atlantico,1166400,17,e
32,Vichada,140600,3,c
26,San Andres y Providencia,1967400,24,c
27,Santander,1915000,18,e
29,Tolima,541600,3,b
2,Antioquia,262000,1,b
8,Caqueta,1619200,22,e
14,Cundinamarca,1588400,18,e
21,Narino,1369800,16,b
27,Santander,824200,16,e
27,Santander,10200,16,b
28,Sucre,65000,14,e
9,Casanare,809000,13,c
20,Meta,1829200,30,b
2,Antioquia,288200,26,b
24,Quindio,1999400,20,c
10,Cauca,814000,20,b
9,Casanare,534600,4,d
2,Antioquia,1898400,30,a
22,Norte de Santander,1893600,14,e
13,Cordoba,1300800,13,e
